Serbia,1039331.33,1042360.59,1080363.02,1132065.66,1182656.53,1234832.04,1290183.86,1350213.99,1245528.21,1249131.32,1274784.21,1240197.65,1221540.37,1234814.88,1241503.5,1261308.19,1235357.77,1208603.26,1203922.74,1172572.36,1125936.69,1092001.79,1070571.92,1052386.65,1050430.96,1046631.35,1013162.37,1022037.61,1038382.98,1046001.79,1039331.33,1042360.59,1080363.02,1132065.66,1182656.53,1234832.04,1290183.86,1350213.99,1245528.21,1249131.32,1274784.21,1240197.65,1221540.37,1234814.88,1241503.5,1261308.19,1235357.77,1208603.26,1203922.74,1172572.36,1125936.69,1092001.79,1070571.92,1052386.65,1050430.96,1046631.35,1013162.37,1022037.61,1038382.98,1046001.79,23172.19,20413.17,20341.29,22168.91,21105.96,19725,18723.95,17827.92,16012.66,14568.39,13593.49,12995.97,12722.49,12700.67,11806.35,10973.4,10128.01,9469.1,8343.59,8219,8002.79,8093.82,7575.79,8138.57,8015.54,8008.64,7784.01,7669.81,7698.33,7382.25,128979.27,129748.7,131048.7,131600.3,133241.24,133574.04,133875.89,132615.27,128162.04,129555.85,132254.73,132048.96,132512.09,134263.82,135276.94,136548.19,136831,136776.36,137223.93,137723.46,137567.84,138134.16,138500.66,139200.72,139564.95,140015.76,139858.37,140579.58,141674.87,142223.8
Seychelles,4560.94,4540.4,4559.84,4566.65,4654.01,4621.02,4618.8,4563.91,4540.58,4525.17,4477.66,4519.89,4651.66,4777.59,4741.03,4780.7,4784.29,4780.34,4818.09,4845.1,4796.44,4787.69,4872.13,4895.64,4976.43,5126.22,5312.71,5438.94,5567.66,5710.44,4560.94,4540.4,4559.84,4566.65,4654.01,4621.02,4618.8,4563.91,4540.58,4525.17,4477.66,4519.89,4651.66,4777.59,4741.03,4780.7,4784.29,4780.34,4818.09,4845.1,4796.44,4787.69,4872.13,4895.64,4976.43,5126.22,5312.71,5438.94,5567.66,5710.44,890.75,927.34,892.33,1146.96,863.44,487.32,472.68,448.42,437.82,426.22,415.47,407.4,409.96,413.59,409.15,394.26,405.63,404.97,407.38,425.84,438.48,453.96,459.04,463.42,474.98,485.33,493.32,491.35,475.55,473.62,832.67,844.24,857.65,871.32,888.67,901.2,915.52,927.84,942.01,956.93,970.63,988.83,1010.99,1032.97,1048.33,1066.81,1083.48,1098.59,1113.4,1129.12,1141.47,1155.15,1172.07,1189.31,1206.56,1225.55,1245.4,1262.09,1280.65,1300.79
Sierra Leone,151205.62,148441.09,147655.18,146674.99,145500.83,146641.52,147673.89,149828.94,151601.06,154726.35,159606.23,165761.71,172572.9,178918.42,185916.3,192701.72,197070.06,201932.13,201991,205671.15,212304.3,216180.21,221130.64,223936.67,227551.08,232050.28,236420.38,243108.98,250277.64,254988.08,151205.62,148441.09,147655.18,146674.99,145500.83,146641.52,147673.89,149828.94,151601.06,154726.35,159606.23,165761.71,172572.9,178918.42,185916.3,192701.72,197070.06,201932.13,201991,205671.15,212304.3,216180.21,221130.64,223936.67,227551.08,232050.28,236420.38,243108.98,250277.64,254988.08,410092.01,406384.31,403003.08,386109.8,374822.18,388697.46,389133.84,386210.79,388948.16,395309.08,404584.91,420802.41,434554.97,450733.08,362766.36,364520.83,361047.37,343774.8,332087.18,375153.82,350725.69,303930.32,312064.55,270867.86,270514.95,270062.35,244640.71,219765.34,213066.65,212117.28,40613.32,39910.41,40053.49,40589.56,40962.48,41713.74,42189.48,42278.11,43114.81,44805.62,47136.13,49701.43,52344.24,54721.47,57342.65,59369.25,61144.64,62937.65,64245.37,66129.38,68600.15,70505.51,72938.37,75387.72,77701.1,79781.47,82195.79,84931.97,87675,90197.66
Singapore,124920.88,124327.18,124824.21,125556.73,128320.57,130588.64,131653.31,130349.18,130160.59,126886.9,124430.07,123253.85,122580.37,120652.01,120349.5,117995.61,119102.31,122329.38,125728.61,125370.08,125864.2,126138.68,128607.33,129566.57,130993.59,132973.33,134898.1,135883.3,140570.76,145239.15,124920.88,124327.18,124824.21,125556.73,128320.57,130588.64,131653.31,130349.18,130160.59,126886.9,124430.07,123253.85,122580.37,120652.01,120349.5,117995.61,119102.31,122329.38,125728.61,125370.08,125864.2,126138.68,128607.33,129566.57,130993.59,132973.33,134898.1,135883.3,140570.76,145239.15,3591.47,3508.86,3519.14,3477.03,3454.37,3524.6,3492.75,3438.28,3386.94,3265.96,3159.34,3056.45,2900.94,2686.77,2615.96,2593.96,2617.05,2669.64,2733.94,2716.77,2711.71,2726.05,2762.49,2719.67,2716.69,2760.44,2805.8,2814.33,2816.67,2828.89,22807.53,23419.77,24141.92,24797.7,25681.51,26598.88,27693.34,28682.91,29761.33,30245.41,30981.34,31898.33,32400.05,32435.65,33199.49,34119.87,35508.36,37233.92,39424.72,41077.59,42511.95,44386.61,47049.64,49644.68,52135.51,54090.13,55795.72,56947.01,58587.59,60509.74
Slovakia,575986.43,565331.05,553067.22,540260.98,526526,534471.46,519900.99,538521.2,540668.65,535830.77,524162.56,526702.95,524066.15,527661.42,520399.29,530701.3,524309.74,526777.19,507565.91,495428.8,474377.72,468123.9,453584.46,443785.95,438329.02,453589.04,441817.82,448685.32,454334.09,461390.12,575986.43,565331.05,553067.22,540260.98,526526,534471.46,519900.99,538521.2,540668.65,535830.77,524162.56,526702.95,524066.15,527661.42,520399.29,530701.3,524309.74,526777.19,507565.91,495428.8,474377.72,468123.9,453584.46,443785.95,438329.02,453589.04,441817.82,448685.32,454334.09,461390.12,5189.66,5223.4,4958.07,4691.47,4550.81,4453.17,4368.43,4473.21,4505.51,4374.95,4074.55,3908.17,3913.04,4039.68,3971.35,3996.48,3910.59,3901.69,3820.98,3482.02,3446.02,3429.91,3460.79,3429.87,3480.34,3480.56,3445,3407.05,3387.94,3312,70535.08,70871.54,70962.81,71391.18,71990.7,73089.44,73571.71,75091.33,76224.83,77338.59,78219.54,79342.04,80377.1,81536.76,82123.3,83269.4,83786.82,84543.85,84563.85,84710.54,84679.44,85290.59,85691.78,85969.08,86468.28,87541.75,87626.1,88380.5,89084.34,89803.7
Slovenia,155406.82,153085.82,150043.15,148366.46,146451.64,143361.83,142066.84,140235.73,140014.34,136644.65,131618.23,132006.92,126690.59,125873.32,123442.01,118421.07,117176.5,115847.91,112507.72,110993.71,110114.69,109084.55,110018,108401.49,103722.35,108569.26,108311,110806.18,112956.55,114836.71,155406.82,153085.82,150043.15,148366.46,146451.64,143361.83,142066.84,140235.73,140014.34,136644.65,131618.23,132006.92,126690.59,125873.32,123442.01,118421.07,117176.5,115847.91,112507.72,110993.71,110114.69,109084.55,110018,108401.49,103722.35,108569.26,108311,110806.18,112956.55,114836.71,1387.95,1348.75,1340.6,1271.26,1195.85,1129.33,1151.14,1140.19,1142.72,1133.83,1156,1151.08,1154.97,1117.57,1102.13,1088.54,1082.16,1081.53,1056.27,1021.08,994.46,969.05,964.5,950.28,916.3,937.02,918.18,912.55,906.97,907.22,28422.65,28680.02,28866.13,29161.64,29446.6,29724.74,30033.3,30395.49,30795.95,31025.99,31301.45,32002.25,32352.99,32816.96,33252.32,33580.09,34133.56,34689.83,35171.83,35664.22,36213.97,36762.51,37435.03,37969.02,38222.32,39119.76,39633.17,40318.37,40908.62,41442.89
Solomon Islands,33473.93,34662.6,35679.73,36672.07,37702.2,38613.38,39711.91,40964.71,42329.26,43526.68,45379.83,47425.8,48909.09,50452.54,51835.14,53245.56,54934.78,56161.87,55552.59,58112.24,59178.92,61871.93,63480.1,65011.38,66790.44,68110.74,68672.03,70715.56,73237.85,74736.33,33473.93,34662.6,35679.73,36672.07,37702.2,38613.38,39711.91,40964.71,42329.26,43526.68,45379.83,47425.8,48909.09,50452.54,51835.14,53245.56,54934.78,56161.87,55552.59,58112.24,59178.92,61871.93,63480.1,65011.38,66790.44,68110.74,68672.03,70715.56,73237.85,74736.33,13331.27,13329.6,13201.09,13267.95,13292.22,13314.98,13242.33,13314.7,8717.71,7007.46,7137.41,7400.42,8163.56,10833.88,14334.3,14400.84,14275.08,11669.8,10689.44,10880.86,9384.29,9518.88,10394.86,8980.14,9134.25,6212.99,5935.03,5893.91,6005.82,6437.49,2878.61,2990.21,3097.61,3208.35,3319.94,3430.72,3545.45,3659.7,3792.74,3912.53,4032.4,4146.19,4252.18,4349.8,4448.01,4552.94,4662,4766.54,4824.11,4953.39,5055.62,5195.13,5305.03,5428.28,5547.63,5674.22,5786.82,5903.15,6026.82,6149.02
Somalia,268848.08,270329.74,277070.71,282849.48,289904.09,298124.08,305844.84,314077.39,321783.54,326795.77,331881.89,337567.56,348001.77,359149.41,370515.73,380842.93,388813.71,406193.57,423422.35,436887.18,448293,459510.13,471714.51,484053.21,499068.15,514708.97,531859.11,547697.91,566958.82,582977.32,268848.08,270329.74,277070.71,282849.48,289904.09,298124.08,305844.84,314077.39,321783.54,326795.77,331881.89,337567.56,348001.77,359149.41,370515.73,380842.93,388813.71,406193.57,423422.35,436887.18,448293,459510.13,471714.51,484053.21,499068.15,514708.97,531859.11,547697.91,566958.82,582977.32,1642582.18,1610638.51,1561693.83,1522063.03,1589578.49,1659513.09,1726939.41,1819773.91,1847030.05,1909848.48,1980742.06,2039146.71,2131176.86,2200778.06,2282434.9,2328702.66,2418251.01,2223640.33,2009109.73,2001087.23,1939623.6,1948086.2,1906740.32,1838848.97,1831272.47,1911702.93,1850524.11,1974052.85,1826730.9,1672092.29,50002.96,50277.44,52357.52,54530.76,56651.17,58886.33,61113.8,63512.3,65972.37,68369.68,70734.91,73250.84,76207.34,79071.42,81861.65,84506.2,87127.34,90686.11,94336.12,97150.06,99727.59,102616.85,106120.66,110154.91,114299.42,118709.73,124687.18,129991.89,135323.62,140225.51
South Africa,1160319.48,1198039.27,1304770.01,1270155.52,1374789.61,1410547.45,1525250.8,1781062.83,1867807.59,1858433.46,1969568.58,1943248.98,1975000.52,2012651.8,1991195.34,1980589.31,2019187,1983139.72,1979242.1,1982649.97,1977428.93,1930401.75,1902023.16,1898453.99,1946257.51,1981321.44,1976837.82,1975119.25,1891663.43,1878922.66,1160319.48,1198039.27,1304770.01,1270155.52,1374789.61,1410547.45,1525250.8,1781062.83,1867807.59,1858433.46,1969568.58,1943248.98,1975000.52,2012651.8,1991195.34,1980589.31,2019187,1983139.72,1979242.1,1982649.97,1977428.93,1930401.75,1902023.16,1898453.99,1946257.51,1981321.44,1976837.82,1975119.25,1891663.43,1878922.66,805913.06,770811.58,754742.35,715629.37,668173.66,623567.33,566065.28,476922.08,399192.97,393933.69,422003.75,436921.5,474010.48,527554.63,543202.66,523288.98,509194.37,486363.3,450173.02,430761.9,422991.1,386803.32,383656.72,384032.24,379404.11,380823.6,394746.21,394485.89,374588.02,380272.98,388736.85,398524.26,412108.85,417672.68,430204.51,439728.9,451883.77,474055.18,491657.48,505470.5,524814.81,532950.71,541253.57,547601.99,549716.47,551310.37,555085.5,553260.79,553860.55,554817.48,556293.58,556936.56,560901.57,566632.5,575568.48,583190.21,587127.2,594327.63,604125.59,616963.52
South Asia (WB),46057234.1,47001848.09,48068424.42,48710953.04,49631829.45,50287163.9,52051800.91,55157455.48,56098198.5,56227708.97,57167355.09,58313322.07,59232665.18,59303268.85,58492532.96,60529930.11,63324013.47,65908430.98,68334994.2,69125014.57,71130765.32,73449064.27,75346978.69,76482348.32,76769037.82,78885092.13,80791355.78,82477097.13,84541168.91,86297583.59,46057234.1,47001848.09,48068424.42,48710953.04,49631829.45,50287163.9,52051800.91,55157455.48,56098198.5,56227708.97,57167355.09,58313322.07,59232665.18,59303268.85,58492532.96,60529930.11,63324013.47,65908430.98,68334994.2,69125014.57,71130765.32,73449064.27,75346978.69,76482348.32,76769037.82,78885092.13,80791355.78,82477097.13,84541168.91,86297583.59,71644791.83,70401204.62,69244454.38,65841647.24,62987737.07,61103964.34,58393264.14,56675416.95,55267824.71,54238406.98,53283960.14,50959826.27,48647865.59,45827577.57,44085909.73,42739306.33,40557463.58,38408761.48,35366628.53,32663882.56,30713277.06,28922779.89,26497057.79,24350580.59,22130197.77,20611655.71,19127100.57,18201436.43,17357177.14,16206253.81,11112946.49,11346945.29,11565702.98,11786618.98,11996955.46,12211991.79,12423998.03,12700673.91,12919382.74,13120819.55,13348167.08,13568862.49,13742801.07,13923551,14197417.58,14584547.86,14876837,15168525.61,15515307.54,15779207.99,16083508.49,16398365.45,16701835.91,17082661.93,17399758.35,17741782.09,18115330.37,18543055.81,19133445.52,19745644.49
South Korea,2111130.22,2049574.3,1947789.76,1867591.65,1818889.6,1734710.36,1671569.52,1626091.05,1594310.48,1566567.1,1535329.22,1490873.24,1467991.81,1444224.35,1408107.8,1370678.19,1329419.32,1300053.95,1269789.6,1252208.55,1244561.28,1236300.75,1237344.99,1230544.1,1224940.3,1231009.8,1236970.72,1286076.43,1340793.79,1409203.41,2111130.22,2049574.3,1947789.76,1867591.65,1818889.6,1734710.36,1671569.52,1626091.05,1594310.48,1566567.1,1535329.22,1490873.24,1467991.81,1444224.35,1408107.8,1370678.19,1329419.32,1300053.95,1269789.6,1252208.55,1244561.28,1236300.75,1237344.99,1230544.1,1224940.3,1231009.8,1236970.72,1286076.43,1340793.79,1409203.41,106671.56,100159.01,92398.83,82297.23,77081.42,70834.41,66663.38,64047.32,63965.53,62216.61,61990.76,59621.02,53413.74,48928.94,44786.93,41976.31,39478.46,37607.54,36496.64,35695.78,35162.03,34258.79,33706.62,32599.77,31581.91,32686.56,30839.44,30521.53,30603.48,30525.99,423218.86,430661.93,435994.03,441073.95,446511.79,450702.69,455942.8,460365.31,464648.82,469011.75,476677.71,485950.94,497057.28,508434.71,518823.88,529570.17,539633.95,551110.12,561874.89,574677.57,589328.81,604807.23,621880.55,635774.57,650232.44,664941.82,679097.44,696835.38,712034.48,726908.02
South Sudan,172996.18,172833.7,173770.96,173751.7,173404.23,175901.19,173718.67,167598.66,165787.06,163039.06,161445.35,157350.48,156464.79,158921.21,162105.67,164672.48,168929.7,172187.43,174872.28,177554.76,180017.5,182560.59,185625.54,188117.67,189163.21,190057.99,189052.33,190346.31,195112.02,199275.16,172996.18,172833.7,173770.96,173751.7,173404.23,175901.19,173718.67,167598.66,165787.06,163039.06,161445.35,157350.48,156464.79,158921.21,162105.67,164672.48,168929.7,172187.43,174872.28,177554.76,180017.5,182560.59,185625.54,188117.67,189163.21,190057.99,189052.33,190346.31,195112.02,199275.16,664584.51,663392.63,677035.86,690431.42,694783.69,721454.69,720372.47,717989.88,716511.93,712416.05,688628.23,668549.87,669830.57,681563.8,661854.69,552746.23,517727.69,510938.79,509099.64,533764.39,578988.46,593079.6,583012.93,520256.18,491905.92,434421.13,397905.92,375242.94,344052.5,325256.15,47654.69,48338.94,49323.5,50298.93,51194.68,52835.16,53673.91,54001.97,54959.77,55861.26,56890.9,57462.38,58320.55,59589.75,60956.09,62570.08,64542.99,66352.29,68088.5,69777.13,71275.11,72754.38,73713.07,73727.48,73051.98,70503.78,68257.46,68898.29,70532.82,71249.29
South-East Asia Region (WHO),54116158.81,55188436.73,56318767.4,57038526.74,58002902.4,58673389.51,60553105.79,63619771.19,64818911.08,65288467.63,66455936.65,67726365.71,68941797.08,69241837.5,68721089.21,70991112.98,74006721.94,76830315.67,79468240.27,80464800.41,82623252.65,85094338,87236793.35,88540096.59,89005097.74,91379969.33,93416191.27,95250403.66,97519270.44,99442810.17,54116158.81,55188436.73,56318767.4,57038526.74,58002902.4,58673389.51,60553105.79,63619771.19,64818911.08,65288467.63,66455936.65,67726365.71,68941797.08,69241837.5,68721089.21,70991112.98,74006721.94,76830315.67,79468240.27,80464800.41,82623252.65,85094338,87236793.35,88540096.59,89005097.74,91379969.33,93416191.27,95250403.66,97519270.44,99442810.17,68539576.21,66892101.04,65081572.25,60913306.85,57190089.9,54772610.93,51747231.95,49815318.38,48279015.96,47321749.53,46655514.4,44530393.7,42227019.73,40426590.21,38835599.12,37580404.35,35413312.57,33332682.39,31475018.74,29417413.87,27591550.01,25896960.88,23728096.57,21580249.6,19363563.22,18042925.34,16531325.7,15601505.99,14578353.31,13510548.57,12837024.77,13105710.42,13350475.23,13600145.94,13840592.55,14082562.1,14318971.68,14608769.44,14850201.69,15077444.04,15326982.84,15567012.61,15768588.57,15968727.07,16263833.15,16673180.76,17001733.22,17338560.51,17700658.64,17968918.54,18281474.29,18613189.75,18928664.15,19313743.76,19640851.81,19996637.03,20380573.61,20819163.32,21429459.02,22051632.16
Spain,2173980.38,2158349.4,2109860.87,2090959.16,2071861.83,2074372.2,2084266.69,2063619.4,2088072.14,2119241.97,2070777.26,2051468.54,2050487.19,2060781.39,2017839.34,1999511.25,1951514.46,1928186.75,1892914.09,1841084.29,1796171.51,1784760.18,1775125.64,1742759.53,1742459.36,1776174.71,1765894.93,1785091.11,1812040.38,1834338.34,2173980.38,2158349.4,2109860.87,2090959.16,2071861.83,2074372.2,2084266.69,2063619.4,2088072.14,2119241.97,2070777.26,2051468.54,2050487.19,2060781.39,2017839.34,1999511.25,1951514.46,1928186.75,1892914.09,1841084.29,1796171.51,1784760.18,1775125.64,1742759.53,1742459.36,1776174.71,1765894.93,1785091.11,1812040.38,1834338.34,40560.05,39325.94,37390.7,36105.33,34698.06,33818.2,33973.77,32931.13,31231.34,31147.78,31002.43,30489.13,30801.17,30921.22,31017,30937.35,30715.42,30764.4,30551.28,29982.25,29266.55,29033.74,28635.24,27896.46,27589.81,27393.16,26164.79,25672.72,25347.52,25049.27,629792.5,641969.47,652640.05,664877.75,677146.19,690151.18,704859.16,719409.07,737625.87,755600.74,770457.53,789059.88,809732.58,831349.28,847696.94,865205.29,880922.12,900476.31,917944.03,931201.43,942508.32,953801.05,959156.84,957983.08,959860.29,965454.2,969585.06,973092.3,972930.22,966382.13
Sri Lanka,748302.46,712016.66,718733.55,718778.76,758047.47,804672.72,836124.95,894972.64,875257.82,897861.58,913840.52,879986.57,866858.98,887660.36,882429.59,901642.22,901927.65,902550.23,928196.22,925253.34,929585.56,955849.33,959136.22,942379.69,964295.08,966581.48,978023.37,991526.44,993853.28,1016231.73,748302.46,712016.66,718733.55,718778.76,758047.47,804672.72,836124.95,894972.64,875257.82,897861.58,913840.52,879986.57,866858.98,887660.36,882429.59,901642.22,901927.65,902550.23,928196.22,925253.34,929585.56,955849.33,959136.22,942379.69,964295.08,966581.48,978023.37,991526.44,993853.28,1016231.73,188724.16,169472.48,159749.06,140853.68,137285.75,129235.7,129062.93,120415.28,107946.67,102592.7,101891.66,95456.39,87376.1,82954.75,66017.58,62731.33,57923.81,56300.65,56197.37,58417.08,58837.93,57504.14,55338.38,52935.24,52047.84,50911.48,50896.02,50425.44,50215.52,49627.82,187869.24,189058.31,191819.67,193884.59,198681.78,203383.98,207966.09,212391.58,213731.56,216915.91,220746.48,222793.53,225544.79,229696.09,232712.78,237695.54,239829.02,241974.63,245215.33,247517.34,249909.38,253960.75,257256.82,260576.16,264826.91,269027.21,274211.76,279006.04,283604.6,288592.28
Sub-Saharan Africa (WB),17613961.33,17970156.84,18432083.8,18715875.43,19133099.03,19503180.81,19983020.01,20523908.06,20961516.45,21228420.22,21569630.49,21718490.32,21998351.99,22271760.38,22496351.5,22676999.45,22979061.39,23210773.23,23529494.46,23934739.85,24281044.03,24707870.33,25208842.05,25680999.93,26220738.28,26868130.97,27396192.72,27937722.91,28456754.75,29017509.15,17613961.33,17970156.84,18432083.8,18715875.43,19133099.03,19503180.81,19983020.01,20523908.06,20961516.45,21228420.22,21569630.49,21718490.32,21998351.99,22271760.38,22496351.5,22676999.45,22979061.39,23210773.23,23529494.46,23934739.85,24281044.03,24707870.33,25208842.05,25680999.93,26220738.28,26868130.97,27396192.72,27937722.91,28456754.75,29017509.15,60364878.2,60257591.35,59988485.39,59741940.91,59644838.24,59942961.41,61718080.09,60138218.75,59355631.63,59051476.07,57868004.35,56081620.43,53571427.78,51671141.57,48889204.45,46070990.77,40908524.36,38301099.55,37557546.36,36724442.56,36392753.06,36690195.4,35844157.37,34107844.25,33074316.11,31328294.1,29904247.78,28666665.54,27403158.27,26727489.8,4739705.36,4864558.29,5000353.3,5128191.93,5269507.22,5407286.54,5557895.37,5727281.81,5903627.72,6074823.41,6252598.04,6417514.04,6599015.76,6772217.52,6944923.31,7124704.43,7321901.27,7500586.03,7675589.65,7868124.79,8066015.59,8273306.72,8485410.92,8706154.11,8933081.65,9167997.7,9457204.22,9754405.78,10026192.41,10297801.6
Sudan,1457446.09,1490127.22,1520933.48,1545042.12,1568384.97,1584729.93,1599975.25,1612566.05,1622015.94,1625454.17,1628271.89,1629421.73,1635404.82,1631128.92,1635774.25,1655088.49,1663456.23,1668433.95,1677152.45,1687286.68,1690020.4,1694564.81,1714424.35,1727552.49,1749107.39,1773128.01,1797916.37,1824788.78,1858922.13,1892137.68,1457446.09,1490127.22,1520933.48,1545042.12,1568384.97,1584729.93,1599975.25,1612566.05,1622015.94,1625454.17,1628271.89,1629421.73,1635404.82,1631128.92,1635774.25,1655088.49,1663456.23,1668433.95,1677152.45,1687286.68,1690020.4,1694564.81,1714424.35,1727552.49,1749107.39,1773128.01,1797916.37,1824788.78,1858922.13,1892137.68,2900046.89,2788541.82,2724801.08,2658329.82,2588901.42,2507912.84,2420687.61,2308808.06,2251189.69,2240095.29,2004936.12,1905057.79,1875393.8,1798959.52,1652603.32,1097372.1,851381.42,758580.41,625865.01,616159.57,722832.98,748427.47,680092.81,640235.8,391489.14,342471.98,302833.18,271947.63,275878.18,293904.33,228033.58,235503.88,242788.04,249090.13,255071.27,260004.4,265741.45,271661.44,277003.67,281735.41,287173.09,291923.69,295756.16,299341.39,304637.13,314641.55,322354.51,329492.56,336068.7,341880.51,346074.31,351334.14,358525.21,365818.45,376415.57,385206.64,395927.45,405506.48,413458.25,420276.65
Suriname,20066.8,21023.48,21770.88,23157.09,21592.36,18477.78,18057.63,18514.97,20107.33,21659.96,22237.25,22960.38,24114.71,24789.81,24913.42,24488.9,24246.02,24306.36,24617.88,24758.91,25032.77,25008.79,25083.75,26289.56,27542.87,29103.23,30082.15,30994.57,31786.71,32396.65,20066.8,21023.48,21770.88,23157.09,21592.36,18477.78,18057.63,18514.97,20107.33,21659.96,22237.25,22960.38,24114.71,24789.81,24913.42,24488.9,24246.02,24306.36,24617.88,24758.91,25032.77,25008.79,25083.75,26289.56,27542.87,29103.23,30082.15,30994.57,31786.71,32396.65,3759,3569.01,3496.95,3414.08,3187.86,2967.72,2839.68,2770.96,2755.76,2762.54,2575.96,2464.65,2519.55,2472.83,2435.16,2328.73,2312.11,2250.67,2194.11,2106.48,2032.67,1925.9,1924.64,1881.41,1900.88,1885.05,1870.68,1834.98,1788.89,1698.89,4632.56,4684.74,4757.68,4857.22,4838.82,4776.83,4826.24,4947.61,5140.18,5333.3,5418.95,5546.89,5735.8,5919.12,6069.45,6185.26,6317.26,6447.72,6578.61,6683.41,6814.07,6926.24,7034.4,7173.94,7292.32,7453.67,7576.07,7665.66,7761.18,7868.35
Sweden,757100.73,750070.62,735172.08,725379.26,696617.39,690652.48,681444.57,670601.7,662334.06,654067.76,639801.83,629000.59,619060.61,601561.11,588560.65,573004.18,565857.03,556439.42,544260.23,535835.65,527120.89,522415.07,515808.63,508140.71,499950.67,497098.18,497384.93,499230.13,506951.48,509559.11,757100.73,750070.62,735172.08,725379.26,696617.39,690652.48,681444.57,670601.7,662334.06,654067.76,639801.83,629000.59,619060.61,601561.11,588560.65,573004.18,565857.03,556439.42,544260.23,535835.65,527120.89,522415.07,515808.63,508140.71,499950.67,497098.18,497384.93,499230.13,506951.48,509559.11,6041.41,5947.57,5551.82,5390.48,5194.48,5060.27,5029.71,5099.44,5188.84,5271.31,5386,5363.39,5395.7,5439.08,5535.19,5534.58,5532.76,5443.69,5475.33,5384.21,5423.48,5404.49,5544.98,5556.38,5555.72,5661.43,5740.19,5840.17,5794.11,5774.08,155785.89,158355.6,160217.44,162431.11,163539.18,165720.33,167059.07,167530.13,167801.85,168313.98,169212.81,170823,172476.03,173896.6,175667.72,177075.67,179096.17,180969.88,182915.9,184700.15,186776.61,188470.64,189902.03,191003.53,192168.3,194161.12,196083.98,197849.82,199083.25,199868.85
Switzerland,414336.15,411802.68,403467.19,395513.85,391731.28,394951.02,383357.11,376867.56,368626.69,360363.02,354891.64,343708.19,339995.85,336020.87,325495.97,320684.36,315405.82,310837.12,306262.89,304967.77,301059.22,296173.1,297409.73,296839.5,294144.23,294880.8,294134.85,298656.24,304147.68,310197.71,414336.15,411802.68,403467.19,395513.85,391731.28,394951.02,383357.11,376867.56,368626.69,360363.02,354891.64,343708.19,339995.85,336020.87,325495.97,320684.36,315405.82,310837.12,306262.89,304967.77,301059.22,296173.1,297409.73,296839.5,294144.23,294880.8,294134.85,298656.24,304147.68,310197.71,8378.34,8292.91,7939.61,7507.16,7004.53,6203.86,5702.48,5340.92,5054.95,5055.41,4884.47,4531.84,4390.55,4293.93,4242.81,4196.34,4163.15,4161.69,4210.01,4228.22,4182.13,4224.21,4244.39,4290.72,4340.36,4438.06,4412.16,4460.67,4511.64,4592.42,113854.53,115637.76,117091.88,118628.89,120570.43,122423.25,123040.96,123889.77,125072.05,126201.05,127624.6,128825.57,130337.82,132272.62,133909.5,135998.48,138122.4,140226.36,142853.88,145503.94,148130.73,150798.89,153558.57,156066.46,158279.71,160871.36,162892.98,165067.3,167529.11,170294.6
Syria,827783.74,858110.4,906394.86,890983.24,905734.16,923676.51,931850.37,945377.66,975023.03,967466.38,950051.56,910387.58,907172.04,864596.52,873107.87,881962.76,893318.52,905807.87,942156.13,936801.6,950912.8,968802.75,971748.53,980869.48,990945.8,994679.13,1011529.67,1038992.23,1065897.17,1092376.59,827783.74,858110.4,906394.86,890983.24,905734.16,923676.51,931850.37,945377.66,975023.03,967466.38,950051.56,910387.58,907172.04,864596.52,873107.87,881962.76,893318.52,905807.87,942156.13,936801.6,950912.8,968802.75,971748.53,980869.48,990945.8,994679.13,1011529.67,1038992.23,1065897.17,1092376.59,360193.86,343529.56,322791.99,292238.43,267774.17,242234.56,213274.32,184903.8,168616.49,152329.1,137094.2,123244.38,115716.31,103164.24,95972.44,91320.69,91067.07,91030.87,80337.91,75064.08,74046.9,74846.11,78549.21,85004.91,76714.66,67525.45,56944.79,50955.81,42340.9,38869.46,115181.19,118558,122222.47,125376.04,128809.68,132413.73,135732.73,139228.8,142911.14,145959.05,149053.73,152221.94,156604.81,160777.25,166877.56,175707.99,184303.79,188684.36,192951.1,196919.47,199088.62,194519.57,183760.59,174179.44,167515.93,162557.9,160390.52,160901.15,162941.54,165256.97
Taiwan,749206.02,737843.33,736121.49,728220.72,727433.5,725331.05,724559.74,700610.7,695422.01,683582.26,692953.52,701633.1,703678.16,700438.25,714168.5,725836.1,712922.06,711429.95,711742.56,707431.46,711625.2,742572.93,746038.81,748482.28,777410.88,776578.44,806006.09,818140.89,832698.33,849900.35,749206.02,737843.33,736121.49,728220.72,727433.5,725331.05,724559.74,700610.7,695422.01,683582.26,692953.52,701633.1,703678.16,700438.25,714168.5,725836.1,712922.06,711429.95,711742.56,707431.46,711625.2,742572.93,746038.81,748482.28,777410.88,776578.44,806006.09,818140.89,832698.33,849900.35,24600.44,23890.27,23398.1,22994.02,22771.68,23303.44,22611.42,22150.57,21874.39,21195.47,21397.51,20978.43,20292,18992.15,18436.74,17878.05,17080.2,16610.81,16436.36,16132.19,15913.71,16196.62,16113.35,15916.24,16032.88,16052.76,15969.48,15895.44,15831.5,15762.37,178775.42,182870.27,187224.64,191447.84,195972.98,200678.66,205386.28,208958.58,213052.72,217098.73,222689.15,228852.71,235917.26,241872.85,249120.28,256119.59,262670.92,271636.77,281262.3,290245.47,298495,306244.96,311705,316023.99,323200.15,328027.95,335675.02,341382.55,346658.49,352953.83
